#F f1f2_EPDL97.dat
#C  This file has been created using f1f2_EPDL97.pro 
#D  Fri Sep 11 10:19:50 1998
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UIDL xf1f2
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The anomalous scattering factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://epicws.cped.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD The data in this file are valid in the energy range 1.0 eV to 1.0 MeV 
#UD for the elements Z = 1 - 100.
#UD Column description: 1:PhotonEnergy[eV]  2:f1  3:f2
#UD 
#S  1 H 
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     2286.906      2.002857  0.0009029569 
     2334.459      2.002730  0.0008649683 
     2483.133      2.002444  0.0007461976 
     2619.190      2.002181  0.0006623438 
     2684.856      2.002090  0.0006218728 
     2932.693      2.001747  0.0005058058 
     2990.797      2.001666  0.0004859540 
     3241.857      2.001403  0.0004001770 
     3307.457      2.001334  0.0003836220 
     3514.204      2.001175  0.0003314467 
     3665.760      2.001058  0.0003023030 
     3818.204      2.000972  0.0002729886 
     4074.338      2.000827  0.0002359876 
     4169.105      2.000787  0.0002222976 
     4512.061      2.000646  0.0001858616 
     4600.993      2.000619  0.0001764134 
     4987.921      2.000500  0.0001468209 
     5086.971      2.000478  0.0001392455 
     5417.319      2.000401  0.0001211768 
     5621.203      2.000364  0.0001100252 
     5891.535      2.000315  9.915545E-05 
     6106.091      2.000285  9.052837E-05 
     6371.307      2.000247  8.258517E-05 
     6745.403      2.000205  7.138103E-05 
     6858.946      2.000192  6.887272E-05 
     7306.487      2.000151  5.898597E-05 
     7767.800      2.000116  5.142230E-05 
     8052.132      2.000098  4.676040E-05 
     8235.371      2.000086  4.454079E-05 
     8727.248      2.000060  3.858257E-05 
     9141.118      2.000041  3.477906E-05 
     9519.726      2.000026  3.129961E-05 
     9877.529      2.000013  2.889286E-05 
     10049.05      2.000007  2.773914E-05 
     10272.58      2.000000  2.623557E-05 
     10486.66      1.999994  2.479557E-05 
     10691.41      1.999988  2.377429E-05 
     11073.59      1.999979  2.186799E-05 
     11338.51      1.999973  2.054659E-05 
     11581.81      1.999967  1.964046E-05 
     12221.04      1.999955  1.725977E-05 
     12462.20      1.999951  1.636162E-05 
     13187.96      1.999940  1.441720E-05 
     13747.09      1.999933  1.291920E-05 
     14600.74      1.999922  1.123223E-05 
     14909.29      1.999920  1.062248E-05 
     16397.71      1.999907  8.440090E-06 
     17784.57      1.999898  6.938706E-06 
     18936.84      1.999891  6.020641E-06 
     19654.00      1.999889  5.449249E-06 
     21678.33      1.999882  4.300322E-06 
     23072.54      1.999877  3.730334E-06 
     23813.87      1.999875  3.427260E-06 
     26297.69      1.999871  2.697082E-06 
     28510.18      1.999867  2.219257E-06 
     29747.95      1.999864  2.016120E-06 
     30958.40      1.999864  1.817467E-06 
     33850.27      1.999861  1.463899E-06 
     37039.39      1.999859  1.176969E-06 
     40795.24      1.999856  9.314243E-07 
     43253.96      1.999855  8.117499E-07 
     44000.92      1.999855  7.753926E-07 
     47514.93      1.999854  6.436048E-07 
     52470.80      1.999853  5.060983E-07 
     57927.62      1.999852  3.982621E-07 
     63916.01      1.999851  3.140925E-07 
     70235.48      1.999850  2.501728E-07 
     77588.07      1.999849  1.967476E-07 
     82242.93      1.999848  1.719407E-07 
     84139.51      1.999848  1.618334E-07 
     91605.71      1.999848  1.320725E-07 
     101148.4      1.999848  1.042417E-07 
     109647.8      1.999848  8.599560E-08 
     119377.5      1.999848  7.036022E-08 
     131813.3      1.999848  5.569419E-08 
     142889.4      1.999848  4.605234E-08 
     155428.9      1.999847  3.788567E-08 
     171569.3      1.999847  3.014077E-08 
     189287.3      1.999847  2.410026E-08 
     205364.1      1.999847  2.004410E-08 
     227557.1      1.999846  1.594028E-08 
     246811.7      1.999846  1.343842E-08 
     252484.7      1.999846  1.270129E-08 
     278533.8      1.999846  1.029029E-08 
     303192.7      1.999846  8.611578E-09 
     331131.1      1.999846  7.184842E-09 
     367282.3      1.999846  5.845351E-09 
     405166.4      1.999846  4.841045E-09 
     446683.6      1.999846  4.044795E-09 
     501187.2      1.999846  3.305781E-09 
     562644.9      1.999846  2.731667E-09 
     630957.3      1.999846  2.289031E-09 
     719241.9      1.999846  1.904072E-09 
     741310.2      1.999846  1.837634E-09 
     803526.1      1.999846  1.650330E-09 
     935439.3      1.999846  1.387594E-09 
     1070165.      1.999846  1.211070E-09 
     1286622.      1.999846  1.017485E-09 
     1546860.      1.999846  8.548440E-10 
     1859734.      1.999846  7.182010E-10 
     2235892.      1.999846  6.033990E-10 
     2688134.      1.999846  5.069480E-10 
     3231848.      1.999846  4.259150E-10 
     3885536.      1.999846  3.578340E-10 
     4671441.      1.999846  3.006360E-10 
     5616308.      1.999846  2.525800E-10 
     6752287.      1.999846  2.122060E-10 
     8118036.      1.999846  1.782860E-10 
     9760024.      1.999846  1.497880E-10 
 1.000000E+07      1.999846  2.852050E-10 
#S  3 Li
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     1.000000     0.2730939      0.000000 
     1.261765     0.5519409      0.000000 
     1.420389     0.8682790      0.000000 
     1.515961      1.176278      0.000000 
     1.582569      1.489149      0.000000 
     1.629161      1.787639      0.000000 
     1.661956      2.057381      0.000000 
     1.676833      2.201727      0.000000 
     1.690780      2.352551      0.000000 
     1.703855      2.509958      0.000000 
     1.716113      2.674035      0.000000 
     1.727605      2.844851      0.000000 
     1.738379      3.022456      0.000000 
     1.748479      3.206877      0.000000 
     1.757948      3.398116      0.000000 
     1.766825      3.596152      0.000000 
     1.775148      3.800937      0.000000 
     1.782950      4.012392      0.000000 
     1.797122      4.454862      0.000000 
     1.809578      4.922344      0.000000 
     1.820526      5.413126      0.000000 
     1.834513      6.188038      0.000000 
     1.846037      7.000953      0.000000 
     1.858311      8.124224      0.000000 
     1.867793      9.264696      0.000000 
     1.875338      10.42952      0.000000 
     1.883473      12.08063      0.000000 
     1.890306      13.98517      0.000000 
     1.895221      15.87642      0.000000 
     1.898979      17.94581      0.000000 
     1.899984      18.76978      0.000000 
     1.900189      18.93784    0.03174345 
     1.901989      20.41362     0.8650956 
     1.909543      25.24129      4.362406 
     1.914220      28.80611      7.952293 
     1.914805      29.25184      8.631280 
     1.918898      31.78167      13.38366 
     1.920505      32.77480      15.97988 
     1.924007      33.74606      21.63814 
     1.924843      33.97793      23.26925 
     1.928950      32.77994      31.28198 
     1.932445      30.08279      38.10053 
     1.935830      25.80741      44.70439 
     1.937397      22.86553      47.76167 
     1.937702      22.21967      48.35698 
     1.941317      14.56852      52.92060 
     1.942162      12.38001      53.98759 
     1.942779      10.54322      54.76637 
     1.945588      3.549743      55.95288 
     1.945910      2.718458      56.08886 
     1.946256      1.791288      56.23493 
     1.946684     0.5726540      56.41576 
     1.946870   0.001841068      56.49432 
     1.947109     0.8500450      56.59525 
     1.947283      1.385976      56.66872 
     1.951710      12.91425      54.24506 
     1.952133      14.01619      54.01340 
     1.952655      15.37570      53.28198 
     1.957155      24.91595      46.97733 
     1.960047      29.34566      41.27291 
     1.963366      33.00965      34.72621 
     1.965093      33.88609      31.31988 
     1.966838      34.77176      27.90801 
     1.970345      34.92851      21.05137 
     1.975022      33.11917      13.57958 
     1.979700      30.00868      8.086676 
     1.984377      26.62983      4.445591 
     1.987519      24.35979      2.949388 
     1.991285      21.97383      1.156087 
     1.992958      20.91388     0.3415432 
     1.993516      20.42228    0.06988097 
     1.993731      20.23277      0.000000 
     1.995071      19.05225      0.000000 
     1.999085      16.89435      0.000000 
     2.004419      14.90570      0.000000 
     2.012385      12.80826      0.000000 
     2.020303      11.30074      0.000000 
     2.030790      9.823418      0.000000 
     2.043793      8.492207      0.000000 
     2.059234      7.347350      0.000000 
     2.074494      6.505819      0.000000 
     2.089575      5.859795      0.000000 
     2.109430      5.199104      0.000000 
     2.128996      4.693243      0.000000 
     2.148256      4.293628      0.000000 
     2.167217      3.969881      0.000000 
     2.185883      3.702238      0.000000 
     2.204259      3.477273      0.000000 
     2.222419      3.284837      0.000000 
     2.240295      3.118973      0.000000 
     2.257893      2.974545      0.000000 
     2.275215      2.847665      0.000000 
     2.292266      2.735330      0.000000 
     2.309052      2.635188      0.000000 
     2.341839      2.464360      0.000000 
     2.373610      2.324100      0.000000 
     2.434697      2.106188      0.000000 
     2.519354      1.881693      0.000000 
     2.621165      1.686733      0.000000 
     2.790750      1.466782      0.000000 
     3.029013      1.274241      0.000000 
     3.366517      1.123365      0.000000 
     3.374804      1.119661  1.128980E-17 
     3.383090      1.115957  2.233930E-17 
     3.391376      1.112252  4.080460E-17 
     3.399662      1.108548  6.880210E-17 
     3.407949      1.104844  1.070900E-16 
     3.416235      1.101140  1.538680E-16 
     3.424521      1.097435  2.040820E-16 
     3.432807      1.093731  2.498690E-16 
     3.441094      1.090027  2.824070E-16 
     3.449380      1.086323  2.946400E-16 
     3.457666      1.082618  2.837670E-16 
     3.465953      1.078914  2.522820E-16 
     3.474239      1.075210  2.070450E-16 
     3.490811      1.067802  1.096940E-16 
     3.499098      1.064097  7.081450E-17 
     3.507384      1.060393  4.220040E-17 
     3.515670      1.056689  2.321480E-17 
     3.523956      1.052985  1.178870E-17 
     3.532243      1.049280      0.000000 
     3.829213     0.9272900      0.000000 
     3.838793     0.9182262      0.000000 
     3.838832     0.9181893  1.030475E-05 
     3.848281     0.9092500   0.007497369 
     3.857730     0.9003103    0.01483216 
     3.867178     0.8913720    0.02708695 
     3.876627     0.8824322    0.04566421 
     3.886076     0.8734930    0.07106426 
     3.902063     0.8583679     0.1252065 
     3.906847     0.8739543     0.1414079 
     3.916416     0.9051316     0.1703057 
     3.923871     0.9294207     0.1873308 
     3.933320     0.9602053     0.1954391 
     3.942769     0.9909914     0.1882301 
     3.952218      1.021776     0.1673598 
     3.964262      1.061016     0.1272039 
     3.980564      1.051085    0.07285050 
     3.990013      1.045328    0.04707392 
     3.999462      1.039572    0.02809456 
     4.008910      1.033816    0.01549137 
     4.021676      1.024680   0.005141454 
     4.027767      1.020321  8.340888E-05 
     4.027808      1.020291  6.068464E-05 
     4.031246      1.017831  5.255534E-05 
     4.040815      1.010983  3.392790E-05 
     4.050384      1.004134  2.021860E-05 
     4.059953     0.9972858  1.112242E-05 
     4.069522     0.9904375  5.648087E-06 
     4.079091     0.9835894      0.000000 
     4.133185     0.9448760      0.000000 
     4.506855     0.8023970      0.000000 
     4.511847     0.7974637      0.000000 
     4.511866     0.7974448  5.240163E-06 
     4.522972     0.7864687   0.008962848 
     4.534077     0.7754941    0.01773351 
     4.545182     0.7645192    0.03238995 
     4.556288     0.7535436    0.05461005 
     4.567393     0.7425690    0.08499463 
     4.584051     0.7261059     0.1420116 
     4.600709     0.7835677     0.1982837 
     4.611815     0.8218777     0.2240948 
     4.622920     0.8601861     0.2337938 
     4.634025     0.8984931     0.2251596 
     4.645131     0.9257371     0.2001725 
     4.661789     0.9666009     0.1443883 
     4.667342     0.9802239     0.1252758 
     4.678485     0.9692879    0.08692717 
     4.689644     0.9583359    0.05599950 
     4.700802     0.9473848    0.03328766 
     4.711961     0.9364328    0.01825886 
     4.723119     0.9254818   0.009140727 
     4.733953     0.9148488  1.349253E-05 
     4.733974     0.9148283  1.968005E-06 
     4.756461     0.8927588  4.127510E-14 
     4.756595     0.8926272      0.000000 
     4.820968     0.8294485      0.000000 
     4.820978     0.8294387  1.545957E-06 
     4.832844     0.8177931   0.005649977 
     4.844710     0.8061471    0.01117929 
     4.856576     0.7945011    0.02041910 
     4.868443     0.7828546    0.03442819 
     4.880309     0.7712085    0.05358544 
     4.898108     0.7537401    0.08953590 
     4.915908     0.7794192     0.1250184 
     4.927774     0.7965376     0.1412946 
     4.939640     0.8136554     0.1474118 
     4.951506     0.8307738     0.1419690 
     4.963372     0.8478916     0.1262145 
     4.981593     0.8741782    0.09020639 
     4.987948     0.8833461    0.07679744 
     5.000225     0.8719921    0.05636514 
     5.010837     0.8621778    0.04196009 
     5.022704     0.8512030    0.03292561 
     5.024780     0.8492830    0.03224815 
     5.034570     0.8402288    0.03140677 
     5.037057     0.8379290    0.03199283 
     5.049334     0.8265748    0.03804079 
     5.058302     0.8182807    0.04429086 
     5.073888     0.8038664    0.06399782 
     5.088220     0.7906120    0.07943829 
     5.098443     0.7933061    0.09045229 
     5.110720     0.7965417    0.09652231 
     5.122997     0.7997773    0.09652053 
     5.159829     0.8094840    0.07892084 
     5.175888     0.8137162    0.07539769 
     5.184383     0.8159549    0.07485727 
     5.197461     0.8158352    0.07669821 
     5.216512     0.8156612    0.08178759 
     5.270308     0.8151693    0.08540959 
     5.388178     0.8140914    0.09028871 
     5.421882     0.8137834    0.08921606 
     5.473688     0.8133097    0.08744497 
     5.520011     0.8128860    0.08955266 
     5.601411     0.8121417    0.09835741 
     6.028622     0.8082354     0.1159956 
     6.683439     0.8022480     0.1366349 
     7.500000     0.7947817     0.1551335 
     7.852356     0.7915599     0.1599801 
     8.700000     0.7966194     0.1716393 
     10.62663     0.8081195     0.1815774 
     13.25867     0.8238304     0.1789305 
     17.56871     0.8495569     0.1605879 
     26.83417     0.7644880     0.1211560 
     34.28613     0.5838375    0.09676158 
     36.39113     0.5328081    0.09176904 
     42.53535     0.2441494    0.07719648 
     43.11060     0.2171240    0.07622866 
     47.48800    -0.1475630    0.06886397 
     50.48416    -0.5826221    0.06382313 
     51.86653    -0.9053299    0.06149738 
     53.37265    -0.6634541    0.05955190 
     54.15605    -0.3222570    0.05853997 
     54.56502    0.03592396    0.05801170 
     54.79427     0.3753591    0.05771558 
     54.92222     0.6839571    0.05755030 
